,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
448,0,1,1,3,SR,-0.1,0.1,0.6129032258064516
449,1,1,2,3,SR,-0.1,0.1,0.4838709677419355
450,2,1,3,3,SR,-0.1,0.1,0.41935483870967744
451,3,1,4,3,SR,-0.1,0.1,0.6774193548387096
452,4,1,5,3,SR,-0.1,0.1,0.6774193548387096
453,5,1,6,3,SR,-0.1,0.1,0.5806451612903226
454,6,1,7,3,SR,-0.1,0.1,0.6451612903225806
455,7,1,8,3,SR,-0.1,0.1,0.5161290322580645
456,8,2,1,3,SR,-0.1,0.1,0.6451612903225806
457,9,2,2,3,SR,-0.1,0.1,0.6129032258064516
458,10,2,3,3,SR,-0.1,0.1,0.5161290322580645
459,11,2,4,3,SR,-0.1,0.1,0.6451612903225806
460,12,2,5,3,SR,-0.1,0.1,0.6129032258064516
461,13,2,6,3,SR,-0.1,0.1,0.5806451612903226
462,14,2,7,3,SR,-0.1,0.1,0.5161290322580645
463,15,2,8,3,SR,-0.1,0.1,0.5161290322580645
464,16,3,1,3,SR,-0.1,0.1,0.5161290322580645
465,17,3,2,3,SR,-0.1,0.1,0.5806451612903226
466,18,3,3,3,SR,-0.1,0.1,0.6129032258064516
467,19,3,4,3,SR,-0.1,0.1,0.6774193548387096
468,20,3,5,3,SR,-0.1,0.1,0.6774193548387096
469,21,3,6,3,SR,-0.1,0.1,0.5806451612903226
470,22,3,7,3,SR,-0.1,0.1,0.45161290322580644
471,23,3,8,3,SR,-0.1,0.1,0.5483870967741935
472,24,4,1,3,SR,-0.1,0.1,0.5161290322580645
473,25,4,2,3,SR,-0.1,0.1,0.5806451612903226
474,26,4,3,3,SR,-0.1,0.1,0.5806451612903226
475,27,4,4,3,SR,-0.1,0.1,0.5806451612903226
476,28,4,5,3,SR,-0.1,0.1,0.6129032258064516
477,29,4,6,3,SR,-0.1,0.1,0.6129032258064516
478,30,4,7,3,SR,-0.1,0.1,0.3870967741935484
479,31,4,8,3,SR,-0.1,0.1,0.3548387096774194
480,32,5,1,3,SR,-0.1,0.1,0.5483870967741935
481,33,5,2,3,SR,-0.1,0.1,0.6129032258064516
482,34,5,3,3,SR,-0.1,0.1,0.6774193548387096
483,35,5,4,3,SR,-0.1,0.1,0.5806451612903226
484,36,5,5,3,SR,-0.1,0.1,0.5806451612903226
485,37,5,6,3,SR,-0.1,0.1,0.41935483870967744
486,38,5,7,3,SR,-0.1,0.1,0.5161290322580645
487,39,5,8,3,SR,-0.1,0.1,0.45161290322580644
488,40,6,1,3,SR,-0.1,0.1,0.6129032258064516
489,41,6,2,3,SR,-0.1,0.1,0.7096774193548387
490,42,6,3,3,SR,-0.1,0.1,0.6774193548387096
491,43,6,4,3,SR,-0.1,0.1,0.6129032258064516
492,44,6,5,3,SR,-0.1,0.1,0.5806451612903226
493,45,6,6,3,SR,-0.1,0.1,0.5483870967741935
494,46,6,7,3,SR,-0.1,0.1,0.5483870967741935
495,47,6,8,3,SR,-0.1,0.1,0.5483870967741935
496,48,7,1,3,SR,-0.1,0.1,0.6774193548387096
497,49,7,2,3,SR,-0.1,0.1,0.6451612903225806
498,50,7,3,3,SR,-0.1,0.1,0.7096774193548387
499,51,7,4,3,SR,-0.1,0.1,0.7741935483870968
500,52,7,5,3,SR,-0.1,0.1,0.5806451612903226
501,53,7,6,3,SR,-0.1,0.1,0.5483870967741935
502,54,7,7,3,SR,-0.1,0.1,0.5806451612903226
503,55,7,8,3,SR,-0.1,0.1,0.5483870967741935
504,56,8,1,3,SR,-0.1,0.1,0.6129032258064516
505,57,8,2,3,SR,-0.1,0.1,0.6451612903225806
506,58,8,3,3,SR,-0.1,0.1,0.4838709677419355
507,59,8,4,3,SR,-0.1,0.1,0.6774193548387096
508,60,8,5,3,SR,-0.1,0.1,0.6774193548387096
509,61,8,6,3,SR,-0.1,0.1,0.7096774193548387
510,62,8,7,3,SR,-0.1,0.1,0.6774193548387096
511,63,8,8,3,SR,-0.1,0.1,0.7419354838709677
512,0,1,1,3,SR,0.0,0.1,0.5483870967741935
513,1,1,2,3,SR,0.0,0.1,0.45161290322580644
514,2,1,3,3,SR,0.0,0.1,0.5806451612903226
515,3,1,4,3,SR,0.0,0.1,0.6451612903225806
516,4,1,5,3,SR,0.0,0.1,0.7096774193548387
517,5,1,6,3,SR,0.0,0.1,0.7741935483870968
518,6,1,7,3,SR,0.0,0.1,0.7419354838709677
519,7,1,8,3,SR,0.0,0.1,0.6451612903225806
520,8,2,1,3,SR,0.0,0.1,0.5161290322580645
521,9,2,2,3,SR,0.0,0.1,0.7096774193548387
522,10,2,3,3,SR,0.0,0.1,0.6451612903225806
523,11,2,4,3,SR,0.0,0.1,0.6451612903225806
524,12,2,5,3,SR,0.0,0.1,0.5483870967741935
525,13,2,6,3,SR,0.0,0.1,0.6129032258064516
526,14,2,7,3,SR,0.0,0.1,0.6129032258064516
527,15,2,8,3,SR,0.0,0.1,0.5806451612903226
528,16,3,1,3,SR,0.0,0.1,0.5806451612903226
529,17,3,2,3,SR,0.0,0.1,0.6774193548387096
530,18,3,3,3,SR,0.0,0.1,0.6774193548387096
531,19,3,4,3,SR,0.0,0.1,0.7096774193548387
532,20,3,5,3,SR,0.0,0.1,0.6774193548387096
533,21,3,6,3,SR,0.0,0.1,0.5161290322580645
534,22,3,7,3,SR,0.0,0.1,0.4838709677419355
535,23,3,8,3,SR,0.0,0.1,0.5483870967741935
536,24,4,1,3,SR,0.0,0.1,0.6774193548387096
537,25,4,2,3,SR,0.0,0.1,0.6451612903225806
538,26,4,3,3,SR,0.0,0.1,0.5806451612903226
539,27,4,4,3,SR,0.0,0.1,0.6451612903225806
540,28,4,5,3,SR,0.0,0.1,0.6451612903225806
541,29,4,6,3,SR,0.0,0.1,0.6451612903225806
542,30,4,7,3,SR,0.0,0.1,0.4838709677419355
543,31,4,8,3,SR,0.0,0.1,0.6774193548387096
544,32,5,1,3,SR,0.0,0.1,0.7419354838709677
545,33,5,2,3,SR,0.0,0.1,0.7741935483870968
546,34,5,3,3,SR,0.0,0.1,0.6774193548387096
547,35,5,4,3,SR,0.0,0.1,0.6774193548387096
548,36,5,5,3,SR,0.0,0.1,0.7096774193548387
549,37,5,6,3,SR,0.0,0.1,0.6774193548387096
550,38,5,7,3,SR,0.0,0.1,0.5483870967741935
551,39,5,8,3,SR,0.0,0.1,0.6774193548387096
552,40,6,1,3,SR,0.0,0.1,0.7741935483870968
553,41,6,2,3,SR,0.0,0.1,0.7419354838709677
554,42,6,3,3,SR,0.0,0.1,0.6451612903225806
555,43,6,4,3,SR,0.0,0.1,0.6774193548387096
556,44,6,5,3,SR,0.0,0.1,0.7096774193548387
557,45,6,6,3,SR,0.0,0.1,0.6129032258064516
558,46,6,7,3,SR,0.0,0.1,0.6451612903225806
559,47,6,8,3,SR,0.0,0.1,0.5806451612903226
560,48,7,1,3,SR,0.0,0.1,0.9032258064516129
561,49,7,2,3,SR,0.0,0.1,0.7741935483870968
562,50,7,3,3,SR,0.0,0.1,0.7741935483870968
563,51,7,4,3,SR,0.0,0.1,0.6451612903225806
564,52,7,5,3,SR,0.0,0.1,0.6451612903225806
565,53,7,6,3,SR,0.0,0.1,0.6774193548387096
566,54,7,7,3,SR,0.0,0.1,0.6774193548387096
567,55,7,8,3,SR,0.0,0.1,0.7096774193548387
568,56,8,1,3,SR,0.0,0.1,0.8709677419354839
569,57,8,2,3,SR,0.0,0.1,0.7096774193548387
570,58,8,3,3,SR,0.0,0.1,0.6774193548387096
571,59,8,4,3,SR,0.0,0.1,0.7096774193548387
572,60,8,5,3,SR,0.0,0.1,0.8387096774193549
573,61,8,6,3,SR,0.0,0.1,0.7741935483870968
574,62,8,7,3,SR,0.0,0.1,0.7419354838709677
575,63,8,8,3,SR,0.0,0.1,0.7096774193548387
576,0,1,1,3,SR,0.1,0.1,0.6129032258064516
577,1,1,2,3,SR,0.1,0.1,0.5161290322580645
578,2,1,3,3,SR,0.1,0.1,0.5483870967741935
579,3,1,4,3,SR,0.1,0.1,0.6451612903225806
580,4,1,5,3,SR,0.1,0.1,0.7096774193548387
581,5,1,6,3,SR,0.1,0.1,0.6129032258064516
582,6,1,7,3,SR,0.1,0.1,0.7741935483870968
583,7,1,8,3,SR,0.1,0.1,0.6774193548387096
584,8,2,1,3,SR,0.1,0.1,0.6129032258064516
585,9,2,2,3,SR,0.1,0.1,0.6129032258064516
586,10,2,3,3,SR,0.1,0.1,0.6451612903225806
587,11,2,4,3,SR,0.1,0.1,0.5806451612903226
588,12,2,5,3,SR,0.1,0.1,0.6774193548387096
589,13,2,6,3,SR,0.1,0.1,0.45161290322580644
590,14,2,7,3,SR,0.1,0.1,0.7741935483870968
591,15,2,8,3,SR,0.1,0.1,0.6129032258064516
592,16,3,1,3,SR,0.1,0.1,0.5483870967741935
593,17,3,2,3,SR,0.1,0.1,0.6774193548387096
594,18,3,3,3,SR,0.1,0.1,0.7096774193548387
595,19,3,4,3,SR,0.1,0.1,0.6774193548387096
596,20,3,5,3,SR,0.1,0.1,0.7096774193548387
597,21,3,6,3,SR,0.1,0.1,0.45161290322580644
598,22,3,7,3,SR,0.1,0.1,0.6774193548387096
599,23,3,8,3,SR,0.1,0.1,0.7096774193548387
600,24,4,1,3,SR,0.1,0.1,0.6451612903225806
601,25,4,2,3,SR,0.1,0.1,0.5806451612903226
602,26,4,3,3,SR,0.1,0.1,0.6774193548387096
603,27,4,4,3,SR,0.1,0.1,0.6451612903225806
604,28,4,5,3,SR,0.1,0.1,0.7419354838709677
605,29,4,6,3,SR,0.1,0.1,0.6774193548387096
606,30,4,7,3,SR,0.1,0.1,0.7096774193548387
607,31,4,8,3,SR,0.1,0.1,0.7419354838709677
608,32,5,1,3,SR,0.1,0.1,0.6774193548387096
609,33,5,2,3,SR,0.1,0.1,0.6129032258064516
610,34,5,3,3,SR,0.1,0.1,0.7419354838709677
611,35,5,4,3,SR,0.1,0.1,0.6129032258064516
612,36,5,5,3,SR,0.1,0.1,0.6129032258064516
613,37,5,6,3,SR,0.1,0.1,0.6774193548387096
614,38,5,7,3,SR,0.1,0.1,0.7096774193548387
615,39,5,8,3,SR,0.1,0.1,0.6774193548387096
616,40,6,1,3,SR,0.1,0.1,0.7419354838709677
617,41,6,2,3,SR,0.1,0.1,0.7419354838709677
618,42,6,3,3,SR,0.1,0.1,0.7741935483870968
619,43,6,4,3,SR,0.1,0.1,0.6774193548387096
620,44,6,5,3,SR,0.1,0.1,0.7096774193548387
621,45,6,6,3,SR,0.1,0.1,0.6129032258064516
622,46,6,7,3,SR,0.1,0.1,0.7096774193548387
623,47,6,8,3,SR,0.1,0.1,0.8064516129032258
624,48,7,1,3,SR,0.1,0.1,0.8387096774193549
625,49,7,2,3,SR,0.1,0.1,0.7741935483870968
626,50,7,3,3,SR,0.1,0.1,0.7096774193548387
627,51,7,4,3,SR,0.1,0.1,0.6129032258064516
628,52,7,5,3,SR,0.1,0.1,0.6451612903225806
629,53,7,6,3,SR,0.1,0.1,0.8064516129032258
630,54,7,7,3,SR,0.1,0.1,0.8709677419354839
631,55,7,8,3,SR,0.1,0.1,0.9032258064516129
632,56,8,1,3,SR,0.1,0.1,0.7741935483870968
633,57,8,2,3,SR,0.1,0.1,0.8709677419354839
634,58,8,3,3,SR,0.1,0.1,0.7741935483870968
635,59,8,4,3,SR,0.1,0.1,0.8064516129032258
636,60,8,5,3,SR,0.1,0.1,0.8387096774193549
637,61,8,6,3,SR,0.1,0.1,0.9032258064516129
638,62,8,7,3,SR,0.1,0.1,0.8709677419354839
639,63,8,8,3,SR,0.1,0.1,0.9032258064516129
640,0,1,1,3,SR,0.2,0.1,0.6451612903225806
641,1,1,2,3,SR,0.2,0.1,0.6774193548387096
642,2,1,3,3,SR,0.2,0.1,0.6774193548387096
643,3,1,4,3,SR,0.2,0.1,0.5483870967741935
644,4,1,5,3,SR,0.2,0.1,0.5483870967741935
645,5,1,6,3,SR,0.2,0.1,0.6774193548387096
646,6,1,7,3,SR,0.2,0.1,0.7741935483870968
647,7,1,8,3,SR,0.2,0.1,0.6451612903225806
648,8,2,1,3,SR,0.2,0.1,0.6774193548387096
649,9,2,2,3,SR,0.2,0.1,0.6451612903225806
650,10,2,3,3,SR,0.2,0.1,0.5483870967741935
651,11,2,4,3,SR,0.2,0.1,0.5806451612903226
652,12,2,5,3,SR,0.2,0.1,0.6129032258064516
653,13,2,6,3,SR,0.2,0.1,0.5806451612903226
654,14,2,7,3,SR,0.2,0.1,0.7096774193548387
655,15,2,8,3,SR,0.2,0.1,0.6774193548387096
656,16,3,1,3,SR,0.2,0.1,0.6129032258064516
657,17,3,2,3,SR,0.2,0.1,0.6129032258064516
658,18,3,3,3,SR,0.2,0.1,0.6451612903225806
659,19,3,4,3,SR,0.2,0.1,0.6774193548387096
660,20,3,5,3,SR,0.2,0.1,0.6451612903225806
661,21,3,6,3,SR,0.2,0.1,0.5806451612903226
662,22,3,7,3,SR,0.2,0.1,0.6451612903225806
663,23,3,8,3,SR,0.2,0.1,0.7741935483870968
664,24,4,1,3,SR,0.2,0.1,0.5806451612903226
665,25,4,2,3,SR,0.2,0.1,0.5161290322580645
666,26,4,3,3,SR,0.2,0.1,0.5161290322580645
667,27,4,4,3,SR,0.2,0.1,0.6129032258064516
668,28,4,5,3,SR,0.2,0.1,0.6129032258064516
669,29,4,6,3,SR,0.2,0.1,0.7096774193548387
670,30,4,7,3,SR,0.2,0.1,0.6774193548387096
671,31,4,8,3,SR,0.2,0.1,0.7419354838709677
672,32,5,1,3,SR,0.2,0.1,0.5483870967741935
673,33,5,2,3,SR,0.2,0.1,0.4838709677419355
674,34,5,3,3,SR,0.2,0.1,0.6129032258064516
675,35,5,4,3,SR,0.2,0.1,0.6129032258064516
676,36,5,5,3,SR,0.2,0.1,0.6774193548387096
677,37,5,6,3,SR,0.2,0.1,0.7096774193548387
678,38,5,7,3,SR,0.2,0.1,0.7741935483870968
679,39,5,8,3,SR,0.2,0.1,0.8387096774193549
680,40,6,1,3,SR,0.2,0.1,0.7096774193548387
681,41,6,2,3,SR,0.2,0.1,0.7419354838709677
682,42,6,3,3,SR,0.2,0.1,0.7741935483870968
683,43,6,4,3,SR,0.2,0.1,0.6774193548387096
684,44,6,5,3,SR,0.2,0.1,0.7741935483870968
685,45,6,6,3,SR,0.2,0.1,0.8709677419354839
686,46,6,7,3,SR,0.2,0.1,0.6129032258064516
687,47,6,8,3,SR,0.2,0.1,0.6129032258064516
688,48,7,1,3,SR,0.2,0.1,0.9032258064516129
689,49,7,2,3,SR,0.2,0.1,0.9032258064516129
690,50,7,3,3,SR,0.2,0.1,0.8387096774193549
691,51,7,4,3,SR,0.2,0.1,0.6774193548387096
692,52,7,5,3,SR,0.2,0.1,0.9032258064516129
693,53,7,6,3,SR,0.2,0.1,0.8709677419354839
694,54,7,7,3,SR,0.2,0.1,0.9032258064516129
695,55,7,8,3,SR,0.2,0.1,0.9032258064516129
696,56,8,1,3,SR,0.2,0.1,0.9032258064516129
697,57,8,2,3,SR,0.2,0.1,0.9354838709677419
698,58,8,3,3,SR,0.2,0.1,0.8387096774193549
699,59,8,4,3,SR,0.2,0.1,0.8387096774193549
700,60,8,5,3,SR,0.2,0.1,0.8387096774193549
701,61,8,6,3,SR,0.2,0.1,0.9354838709677419
702,62,8,7,3,SR,0.2,0.1,0.9032258064516129
703,63,8,8,3,SR,0.2,0.1,0.8387096774193549
704,0,1,1,3,SR,0.3,0.1,0.6774193548387096
705,1,1,2,3,SR,0.3,0.1,0.5806451612903226
706,2,1,3,3,SR,0.3,0.1,0.5806451612903226
707,3,1,4,3,SR,0.3,0.1,0.5161290322580645
708,4,1,5,3,SR,0.3,0.1,0.41935483870967744
709,5,1,6,3,SR,0.3,0.1,0.4838709677419355
710,6,1,7,3,SR,0.3,0.1,0.5806451612903226
711,7,1,8,3,SR,0.3,0.1,0.6451612903225806
712,8,2,1,3,SR,0.3,0.1,0.6774193548387096
713,9,2,2,3,SR,0.3,0.1,0.5806451612903226
714,10,2,3,3,SR,0.3,0.1,0.41935483870967744
715,11,2,4,3,SR,0.3,0.1,0.6129032258064516
716,12,2,5,3,SR,0.3,0.1,0.5806451612903226
717,13,2,6,3,SR,0.3,0.1,0.5806451612903226
718,14,2,7,3,SR,0.3,0.1,0.6774193548387096
719,15,2,8,3,SR,0.3,0.1,0.7419354838709677
720,16,3,1,3,SR,0.3,0.1,0.6774193548387096
721,17,3,2,3,SR,0.3,0.1,0.5483870967741935
722,18,3,3,3,SR,0.3,0.1,0.5806451612903226
723,19,3,4,3,SR,0.3,0.1,0.5806451612903226
724,20,3,5,3,SR,0.3,0.1,0.5806451612903226
725,21,3,6,3,SR,0.3,0.1,0.6451612903225806
726,22,3,7,3,SR,0.3,0.1,0.8064516129032258
727,23,3,8,3,SR,0.3,0.1,0.6129032258064516
728,24,4,1,3,SR,0.3,0.1,0.6774193548387096
729,25,4,2,3,SR,0.3,0.1,0.7741935483870968
730,26,4,3,3,SR,0.3,0.1,0.4838709677419355
731,27,4,4,3,SR,0.3,0.1,0.4838709677419355
732,28,4,5,3,SR,0.3,0.1,0.6451612903225806
733,29,4,6,3,SR,0.3,0.1,0.7096774193548387
734,30,4,7,3,SR,0.3,0.1,0.6451612903225806
735,31,4,8,3,SR,0.3,0.1,0.5806451612903226
736,32,5,1,3,SR,0.3,0.1,0.7096774193548387
737,33,5,2,3,SR,0.3,0.1,0.7741935483870968
738,34,5,3,3,SR,0.3,0.1,0.5483870967741935
739,35,5,4,3,SR,0.3,0.1,0.5483870967741935
740,36,5,5,3,SR,0.3,0.1,0.5806451612903226
741,37,5,6,3,SR,0.3,0.1,0.6451612903225806
742,38,5,7,3,SR,0.3,0.1,0.6129032258064516
743,39,5,8,3,SR,0.3,0.1,0.7741935483870968
744,40,6,1,3,SR,0.3,0.1,0.7419354838709677
745,41,6,2,3,SR,0.3,0.1,0.6451612903225806
746,42,6,3,3,SR,0.3,0.1,0.5483870967741935
747,43,6,4,3,SR,0.3,0.1,0.5483870967741935
748,44,6,5,3,SR,0.3,0.1,0.6774193548387096
749,45,6,6,3,SR,0.3,0.1,0.5161290322580645
750,46,6,7,3,SR,0.3,0.1,0.5161290322580645
751,47,6,8,3,SR,0.3,0.1,0.7096774193548387
752,48,7,1,3,SR,0.3,0.1,0.8709677419354839
753,49,7,2,3,SR,0.3,0.1,0.6774193548387096
754,50,7,3,3,SR,0.3,0.1,0.7096774193548387
755,51,7,4,3,SR,0.3,0.1,0.8387096774193549
756,52,7,5,3,SR,0.3,0.1,0.7741935483870968
757,53,7,6,3,SR,0.3,0.1,0.7419354838709677
758,54,7,7,3,SR,0.3,0.1,0.7741935483870968
759,55,7,8,3,SR,0.3,0.1,0.8064516129032258
760,56,8,1,3,SR,0.3,0.1,1.0
761,57,8,2,3,SR,0.3,0.1,0.967741935483871
762,58,8,3,3,SR,0.3,0.1,0.6774193548387096
763,59,8,4,3,SR,0.3,0.1,0.8064516129032258
764,60,8,5,3,SR,0.3,0.1,0.8064516129032258
765,61,8,6,3,SR,0.3,0.1,0.6774193548387096
766,62,8,7,3,SR,0.3,0.1,0.8064516129032258
767,63,8,8,3,SR,0.3,0.1,0.7741935483870968
768,0,1,1,3,SR,0.4,0.1,0.8387096774193549
769,1,1,2,3,SR,0.4,0.1,0.5806451612903226
770,2,1,3,3,SR,0.4,0.1,0.7096774193548387
771,3,1,4,3,SR,0.4,0.1,0.7096774193548387
772,4,1,5,3,SR,0.4,0.1,0.7096774193548387
773,5,1,6,3,SR,0.4,0.1,0.4838709677419355
774,6,1,7,3,SR,0.4,0.1,0.6129032258064516
775,7,1,8,3,SR,0.4,0.1,0.4838709677419355
776,8,2,1,3,SR,0.4,0.1,0.6451612903225806
777,9,2,2,3,SR,0.4,0.1,0.5806451612903226
778,10,2,3,3,SR,0.4,0.1,0.6451612903225806
779,11,2,4,3,SR,0.4,0.1,0.8064516129032258
780,12,2,5,3,SR,0.4,0.1,0.6774193548387096
781,13,2,6,3,SR,0.4,0.1,0.5483870967741935
782,14,2,7,3,SR,0.4,0.1,0.5483870967741935
783,15,2,8,3,SR,0.4,0.1,0.4838709677419355
784,16,3,1,3,SR,0.4,0.1,0.6451612903225806
785,17,3,2,3,SR,0.4,0.1,0.5806451612903226
786,18,3,3,3,SR,0.4,0.1,0.6129032258064516
787,19,3,4,3,SR,0.4,0.1,0.7741935483870968
788,20,3,5,3,SR,0.4,0.1,0.7419354838709677
789,21,3,6,3,SR,0.4,0.1,0.7096774193548387
790,22,3,7,3,SR,0.4,0.1,0.6129032258064516
791,23,3,8,3,SR,0.4,0.1,0.6129032258064516
792,24,4,1,3,SR,0.4,0.1,0.45161290322580644
793,25,4,2,3,SR,0.4,0.1,0.5161290322580645
794,26,4,3,3,SR,0.4,0.1,0.5806451612903226
795,27,4,4,3,SR,0.4,0.1,0.5806451612903226
796,28,4,5,3,SR,0.4,0.1,0.5806451612903226
797,29,4,6,3,SR,0.4,0.1,0.4838709677419355
798,30,4,7,3,SR,0.4,0.1,0.6129032258064516
799,31,4,8,3,SR,0.4,0.1,0.6129032258064516
800,32,5,1,3,SR,0.4,0.1,0.5806451612903226
801,33,5,2,3,SR,0.4,0.1,0.6129032258064516
802,34,5,3,3,SR,0.4,0.1,0.45161290322580644
803,35,5,4,3,SR,0.4,0.1,0.5483870967741935
804,36,5,5,3,SR,0.4,0.1,0.5161290322580645
805,37,5,6,3,SR,0.4,0.1,0.5161290322580645
806,38,5,7,3,SR,0.4,0.1,0.5161290322580645
807,39,5,8,3,SR,0.4,0.1,0.6774193548387096
808,40,6,1,3,SR,0.4,0.1,0.5483870967741935
809,41,6,2,3,SR,0.4,0.1,0.3548387096774194
810,42,6,3,3,SR,0.4,0.1,0.6451612903225806
811,43,6,4,3,SR,0.4,0.1,0.5806451612903226
812,44,6,5,3,SR,0.4,0.1,0.5161290322580645
813,45,6,6,3,SR,0.4,0.1,0.3870967741935484
814,46,6,7,3,SR,0.4,0.1,0.6451612903225806
815,47,6,8,3,SR,0.4,0.1,0.6451612903225806
816,48,7,1,3,SR,0.4,0.1,0.6451612903225806
817,49,7,2,3,SR,0.4,0.1,0.4838709677419355
818,50,7,3,3,SR,0.4,0.1,0.7096774193548387
819,51,7,4,3,SR,0.4,0.1,0.7741935483870968
820,52,7,5,3,SR,0.4,0.1,0.7419354838709677
821,53,7,6,3,SR,0.4,0.1,0.7741935483870968
822,54,7,7,3,SR,0.4,0.1,0.7419354838709677
823,55,7,8,3,SR,0.4,0.1,0.6774193548387096
824,56,8,1,3,SR,0.4,0.1,0.9354838709677419
825,57,8,2,3,SR,0.4,0.1,0.9354838709677419
826,58,8,3,3,SR,0.4,0.1,0.9032258064516129
827,59,8,4,3,SR,0.4,0.1,0.9032258064516129
828,60,8,5,3,SR,0.4,0.1,0.7096774193548387
829,61,8,6,3,SR,0.4,0.1,0.7419354838709677
830,62,8,7,3,SR,0.4,0.1,0.6774193548387096
831,63,8,8,3,SR,0.4,0.1,0.5806451612903226
832,0,1,1,3,SR,0.5,0.1,0.6129032258064516
833,1,1,2,3,SR,0.5,0.1,0.41935483870967744
834,2,1,3,3,SR,0.5,0.1,0.5806451612903226
835,3,1,4,3,SR,0.5,0.1,0.5806451612903226
836,4,1,5,3,SR,0.5,0.1,0.5806451612903226
837,5,1,6,3,SR,0.5,0.1,0.6129032258064516
838,6,1,7,3,SR,0.5,0.1,0.5806451612903226
839,7,1,8,3,SR,0.5,0.1,0.7096774193548387
840,8,2,1,3,SR,0.5,0.1,0.3870967741935484
841,9,2,2,3,SR,0.5,0.1,0.45161290322580644
842,10,2,3,3,SR,0.5,0.1,0.6129032258064516
843,11,2,4,3,SR,0.5,0.1,0.6774193548387096
844,12,2,5,3,SR,0.5,0.1,0.6129032258064516
845,13,2,6,3,SR,0.5,0.1,0.6774193548387096
846,14,2,7,3,SR,0.5,0.1,0.5806451612903226
847,15,2,8,3,SR,0.5,0.1,0.6774193548387096
848,16,3,1,3,SR,0.5,0.1,0.41935483870967744
849,17,3,2,3,SR,0.5,0.1,0.4838709677419355
850,18,3,3,3,SR,0.5,0.1,0.45161290322580644
851,19,3,4,3,SR,0.5,0.1,0.7096774193548387
852,20,3,5,3,SR,0.5,0.1,0.6129032258064516
853,21,3,6,3,SR,0.5,0.1,0.6774193548387096
854,22,3,7,3,SR,0.5,0.1,0.5161290322580645
855,23,3,8,3,SR,0.5,0.1,0.5806451612903226
856,24,4,1,3,SR,0.5,0.1,0.3548387096774194
857,25,4,2,3,SR,0.5,0.1,0.45161290322580644
858,26,4,3,3,SR,0.5,0.1,0.41935483870967744
859,27,4,4,3,SR,0.5,0.1,0.6774193548387096
860,28,4,5,3,SR,0.5,0.1,0.7096774193548387
861,29,4,6,3,SR,0.5,0.1,0.6451612903225806
862,30,4,7,3,SR,0.5,0.1,0.4838709677419355
863,31,4,8,3,SR,0.5,0.1,0.5483870967741935
864,32,5,1,3,SR,0.5,0.1,0.5483870967741935
865,33,5,2,3,SR,0.5,0.1,0.3225806451612903
866,34,5,3,3,SR,0.5,0.1,0.5161290322580645
867,35,5,4,3,SR,0.5,0.1,0.5806451612903226
868,36,5,5,3,SR,0.5,0.1,0.5806451612903226
869,37,5,6,3,SR,0.5,0.1,0.5806451612903226
870,38,5,7,3,SR,0.5,0.1,0.6129032258064516
871,39,5,8,3,SR,0.5,0.1,0.6451612903225806
872,40,6,1,3,SR,0.5,0.1,0.6129032258064516
873,41,6,2,3,SR,0.5,0.1,0.5483870967741935
874,42,6,3,3,SR,0.5,0.1,0.4838709677419355
875,43,6,4,3,SR,0.5,0.1,0.6774193548387096
876,44,6,5,3,SR,0.5,0.1,0.5806451612903226
877,45,6,6,3,SR,0.5,0.1,0.5161290322580645
878,46,6,7,3,SR,0.5,0.1,0.5483870967741935
879,47,6,8,3,SR,0.5,0.1,0.7096774193548387
880,48,7,1,3,SR,0.5,0.1,0.6774193548387096
881,49,7,2,3,SR,0.5,0.1,0.6129032258064516
882,50,7,3,3,SR,0.5,0.1,0.5806451612903226
883,51,7,4,3,SR,0.5,0.1,0.5483870967741935
884,52,7,5,3,SR,0.5,0.1,0.5161290322580645
885,53,7,6,3,SR,0.5,0.1,0.6451612903225806
886,54,7,7,3,SR,0.5,0.1,0.6774193548387096
887,55,7,8,3,SR,0.5,0.1,0.8387096774193549
888,56,8,1,3,SR,0.5,0.1,0.9032258064516129
889,57,8,2,3,SR,0.5,0.1,0.9032258064516129
890,58,8,3,3,SR,0.5,0.1,0.6451612903225806
891,59,8,4,3,SR,0.5,0.1,0.5806451612903226
892,60,8,5,3,SR,0.5,0.1,0.6774193548387096
893,61,8,6,3,SR,0.5,0.1,0.5161290322580645
894,62,8,7,3,SR,0.5,0.1,0.6129032258064516
895,63,8,8,3,SR,0.5,0.1,0.6129032258064516
896,0,1,1,3,SR,0.6,0.1,0.41935483870967744
897,1,1,2,3,SR,0.6,0.1,0.5161290322580645
898,2,1,3,3,SR,0.6,0.1,0.5161290322580645
899,3,1,4,3,SR,0.6,0.1,0.4838709677419355
900,4,1,5,3,SR,0.6,0.1,0.5483870967741935
901,5,1,6,3,SR,0.6,0.1,0.5161290322580645
902,6,1,7,3,SR,0.6,0.1,0.45161290322580644
903,7,1,8,3,SR,0.6,0.1,0.45161290322580644
904,8,2,1,3,SR,0.6,0.1,0.6129032258064516
905,9,2,2,3,SR,0.6,0.1,0.5806451612903226
906,10,2,3,3,SR,0.6,0.1,0.6451612903225806
907,11,2,4,3,SR,0.6,0.1,0.6774193548387096
908,12,2,5,3,SR,0.6,0.1,0.6129032258064516
909,13,2,6,3,SR,0.6,0.1,0.3225806451612903
910,14,2,7,3,SR,0.6,0.1,0.3548387096774194
