,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
98,34,5,3,3,SR,-0.7,0.1,0.5483870967741935
99,35,5,4,3,SR,-0.7,0.1,0.45161290322580644
100,36,5,5,3,SR,-0.7,0.1,0.4838709677419355
101,37,5,6,3,SR,-0.7,0.1,0.45161290322580644
102,38,5,7,3,SR,-0.7,0.1,0.3870967741935484
103,39,5,8,3,SR,-0.7,0.1,0.45161290322580644
104,40,6,1,3,SR,-0.7,0.1,0.6129032258064516
105,41,6,2,3,SR,-0.7,0.1,0.5806451612903226
106,42,6,3,3,SR,-0.7,0.1,0.5483870967741935
107,43,6,4,3,SR,-0.7,0.1,0.6129032258064516
108,44,6,5,3,SR,-0.7,0.1,0.6129032258064516
109,45,6,6,3,SR,-0.7,0.1,0.41935483870967744
110,46,6,7,3,SR,-0.7,0.1,0.5806451612903226
111,47,6,8,3,SR,-0.7,0.1,0.41935483870967744
112,48,7,1,3,SR,-0.7,0.1,0.6774193548387096
113,49,7,2,3,SR,-0.7,0.1,0.5806451612903226
114,50,7,3,3,SR,-0.7,0.1,0.5161290322580645
115,51,7,4,3,SR,-0.7,0.1,0.5806451612903226
116,52,7,5,3,SR,-0.7,0.1,0.6451612903225806
117,53,7,6,3,SR,-0.7,0.1,0.5806451612903226
118,54,7,7,3,SR,-0.7,0.1,0.45161290322580644
119,55,7,8,3,SR,-0.7,0.1,0.6451612903225806
120,56,8,1,3,SR,-0.7,0.1,0.7741935483870968
121,57,8,2,3,SR,-0.7,0.1,0.7741935483870968
122,58,8,3,3,SR,-0.7,0.1,0.5483870967741935
123,59,8,4,3,SR,-0.7,0.1,0.45161290322580644
124,60,8,5,3,SR,-0.7,0.1,0.7096774193548387
125,61,8,6,3,SR,-0.7,0.1,0.7419354838709677
126,62,8,7,3,SR,-0.7,0.1,0.6451612903225806
127,63,8,8,3,SR,-0.7,0.1,0.7419354838709677
128,0,1,1,3,SR,-0.6,0.1,0.6774193548387096
129,1,1,2,3,SR,-0.6,0.1,0.3870967741935484
130,2,1,3,3,SR,-0.6,0.1,0.5483870967741935
131,3,1,4,3,SR,-0.6,0.1,0.41935483870967744
132,4,1,5,3,SR,-0.6,0.1,0.4838709677419355
133,5,1,6,3,SR,-0.6,0.1,0.3548387096774194
134,6,1,7,3,SR,-0.6,0.1,0.6451612903225806
135,7,1,8,3,SR,-0.6,0.1,0.5806451612903226
136,8,2,1,3,SR,-0.6,0.1,0.5806451612903226
137,9,2,2,3,SR,-0.6,0.1,0.45161290322580644
138,10,2,3,3,SR,-0.6,0.1,0.3870967741935484
139,11,2,4,3,SR,-0.6,0.1,0.5161290322580645
140,12,2,5,3,SR,-0.6,0.1,0.5161290322580645
141,13,2,6,3,SR,-0.6,0.1,0.5483870967741935
142,14,2,7,3,SR,-0.6,0.1,0.5806451612903226
143,15,2,8,3,SR,-0.6,0.1,0.5161290322580645
144,16,3,1,3,SR,-0.6,0.1,0.5483870967741935
145,17,3,2,3,SR,-0.6,0.1,0.3870967741935484
146,18,3,3,3,SR,-0.6,0.1,0.45161290322580644
147,19,3,4,3,SR,-0.6,0.1,0.3870967741935484
148,20,3,5,3,SR,-0.6,0.1,0.3870967741935484
149,21,3,6,3,SR,-0.6,0.1,0.45161290322580644
150,22,3,7,3,SR,-0.6,0.1,0.5161290322580645
151,23,3,8,3,SR,-0.6,0.1,0.5161290322580645
152,24,4,1,3,SR,-0.6,0.1,0.5806451612903226
153,25,4,2,3,SR,-0.6,0.1,0.5483870967741935
154,26,4,3,3,SR,-0.6,0.1,0.4838709677419355
155,27,4,4,3,SR,-0.6,0.1,0.41935483870967744
156,28,4,5,3,SR,-0.6,0.1,0.41935483870967744
157,29,4,6,3,SR,-0.6,0.1,0.3870967741935484
158,30,4,7,3,SR,-0.6,0.1,0.45161290322580644
159,31,4,8,3,SR,-0.6,0.1,0.45161290322580644
160,32,5,1,3,SR,-0.6,0.1,0.45161290322580644
161,33,5,2,3,SR,-0.6,0.1,0.6129032258064516
162,34,5,3,3,SR,-0.6,0.1,0.5161290322580645
163,35,5,4,3,SR,-0.6,0.1,0.45161290322580644
164,36,5,5,3,SR,-0.6,0.1,0.3870967741935484
165,37,5,6,3,SR,-0.6,0.1,0.2903225806451613
166,38,5,7,3,SR,-0.6,0.1,0.41935483870967744
167,39,5,8,3,SR,-0.6,0.1,0.4838709677419355
168,40,6,1,3,SR,-0.6,0.1,0.6451612903225806
169,41,6,2,3,SR,-0.6,0.1,0.5161290322580645
170,42,6,3,3,SR,-0.6,0.1,0.4838709677419355
171,43,6,4,3,SR,-0.6,0.1,0.41935483870967744
172,44,6,5,3,SR,-0.6,0.1,0.3548387096774194
173,45,6,6,3,SR,-0.6,0.1,0.3548387096774194
174,46,6,7,3,SR,-0.6,0.1,0.45161290322580644
175,47,6,8,3,SR,-0.6,0.1,0.45161290322580644
176,48,7,1,3,SR,-0.6,0.1,0.6129032258064516
177,49,7,2,3,SR,-0.6,0.1,0.5806451612903226
178,50,7,3,3,SR,-0.6,0.1,0.5161290322580645
179,51,7,4,3,SR,-0.6,0.1,0.2903225806451613
180,52,7,5,3,SR,-0.6,0.1,0.3870967741935484
181,53,7,6,3,SR,-0.6,0.1,0.4838709677419355
182,54,7,7,3,SR,-0.6,0.1,0.5806451612903226
183,55,7,8,3,SR,-0.6,0.1,0.7741935483870968
184,56,8,1,3,SR,-0.6,0.1,0.7419354838709677
185,57,8,2,3,SR,-0.6,0.1,0.7419354838709677
186,58,8,3,3,SR,-0.6,0.1,0.45161290322580644
187,59,8,4,3,SR,-0.6,0.1,0.41935483870967744
188,60,8,5,3,SR,-0.6,0.1,0.6451612903225806
189,61,8,6,3,SR,-0.6,0.1,0.5483870967741935
190,62,8,7,3,SR,-0.6,0.1,0.7096774193548387
191,63,8,8,3,SR,-0.6,0.1,0.7741935483870968
192,0,1,1,3,SR,-0.5,0.1,0.5483870967741935
193,1,1,2,3,SR,-0.5,0.1,0.6451612903225806
194,2,1,3,3,SR,-0.5,0.1,0.6129032258064516
195,3,1,4,3,SR,-0.5,0.1,0.5806451612903226
196,4,1,5,3,SR,-0.5,0.1,0.3870967741935484
197,5,1,6,3,SR,-0.5,0.1,0.2903225806451613
198,6,1,7,3,SR,-0.5,0.1,0.5806451612903226
199,7,1,8,3,SR,-0.5,0.1,0.6451612903225806
200,8,2,1,3,SR,-0.5,0.1,0.5161290322580645
201,9,2,2,3,SR,-0.5,0.1,0.5161290322580645
202,10,2,3,3,SR,-0.5,0.1,0.3870967741935484
203,11,2,4,3,SR,-0.5,0.1,0.3870967741935484
204,12,2,5,3,SR,-0.5,0.1,0.4838709677419355
205,13,2,6,3,SR,-0.5,0.1,0.3225806451612903
206,14,2,7,3,SR,-0.5,0.1,0.45161290322580644
207,15,2,8,3,SR,-0.5,0.1,0.6129032258064516
208,16,3,1,3,SR,-0.5,0.1,0.5161290322580645
209,17,3,2,3,SR,-0.5,0.1,0.5483870967741935
210,18,3,3,3,SR,-0.5,0.1,0.41935483870967744
211,19,3,4,3,SR,-0.5,0.1,0.45161290322580644
212,20,3,5,3,SR,-0.5,0.1,0.5161290322580645
213,21,3,6,3,SR,-0.5,0.1,0.3548387096774194
214,22,3,7,3,SR,-0.5,0.1,0.4838709677419355
215,23,3,8,3,SR,-0.5,0.1,0.5806451612903226
216,24,4,1,3,SR,-0.5,0.1,0.4838709677419355
217,25,4,2,3,SR,-0.5,0.1,0.45161290322580644
218,26,4,3,3,SR,-0.5,0.1,0.3870967741935484
219,27,4,4,3,SR,-0.5,0.1,0.7096774193548387
220,28,4,5,3,SR,-0.5,0.1,0.5483870967741935
221,29,4,6,3,SR,-0.5,0.1,0.5483870967741935
222,30,4,7,3,SR,-0.5,0.1,0.45161290322580644
223,31,4,8,3,SR,-0.5,0.1,0.4838709677419355
224,32,5,1,3,SR,-0.5,0.1,0.4838709677419355
225,33,5,2,3,SR,-0.5,0.1,0.5483870967741935
226,34,5,3,3,SR,-0.5,0.1,0.45161290322580644
227,35,5,4,3,SR,-0.5,0.1,0.5806451612903226
228,36,5,5,3,SR,-0.5,0.1,0.45161290322580644
229,37,5,6,3,SR,-0.5,0.1,0.5161290322580645
230,38,5,7,3,SR,-0.5,0.1,0.3870967741935484
231,39,5,8,3,SR,-0.5,0.1,0.4838709677419355
232,40,6,1,3,SR,-0.5,0.1,0.4838709677419355
233,41,6,2,3,SR,-0.5,0.1,0.3870967741935484
234,42,6,3,3,SR,-0.5,0.1,0.6129032258064516
235,43,6,4,3,SR,-0.5,0.1,0.5806451612903226
236,44,6,5,3,SR,-0.5,0.1,0.5806451612903226
237,45,6,6,3,SR,-0.5,0.1,0.6129032258064516
238,46,6,7,3,SR,-0.5,0.1,0.5161290322580645
239,47,6,8,3,SR,-0.5,0.1,0.5483870967741935
240,48,7,1,3,SR,-0.5,0.1,0.4838709677419355
241,49,7,2,3,SR,-0.5,0.1,0.41935483870967744
242,50,7,3,3,SR,-0.5,0.1,0.5161290322580645
243,51,7,4,3,SR,-0.5,0.1,0.45161290322580644
244,52,7,5,3,SR,-0.5,0.1,0.6451612903225806
245,53,7,6,3,SR,-0.5,0.1,0.4838709677419355
246,54,7,7,3,SR,-0.5,0.1,0.41935483870967744
247,55,7,8,3,SR,-0.5,0.1,0.7096774193548387
248,56,8,1,3,SR,-0.5,0.1,0.8709677419354839
249,57,8,2,3,SR,-0.5,0.1,0.7741935483870968
250,58,8,3,3,SR,-0.5,0.1,0.3870967741935484
251,59,8,4,3,SR,-0.5,0.1,0.5483870967741935
252,60,8,5,3,SR,-0.5,0.1,0.5806451612903226
253,61,8,6,3,SR,-0.5,0.1,0.6774193548387096
254,62,8,7,3,SR,-0.5,0.1,0.6774193548387096
255,63,8,8,3,SR,-0.5,0.1,0.7741935483870968
256,0,1,1,3,SR,-0.4,0.1,0.5806451612903226
257,1,1,2,3,SR,-0.4,0.1,0.5483870967741935
258,2,1,3,3,SR,-0.4,0.1,0.45161290322580644
259,3,1,4,3,SR,-0.4,0.1,0.5483870967741935
260,4,1,5,3,SR,-0.4,0.1,0.4838709677419355
261,5,1,6,3,SR,-0.4,0.1,0.5483870967741935
262,6,1,7,3,SR,-0.4,0.1,0.3548387096774194
263,7,1,8,3,SR,-0.4,0.1,0.5806451612903226
264,8,2,1,3,SR,-0.4,0.1,0.5161290322580645
265,9,2,2,3,SR,-0.4,0.1,0.3870967741935484
266,10,2,3,3,SR,-0.4,0.1,0.5161290322580645
267,11,2,4,3,SR,-0.4,0.1,0.5483870967741935
268,12,2,5,3,SR,-0.4,0.1,0.45161290322580644
269,13,2,6,3,SR,-0.4,0.1,0.5806451612903226
270,14,2,7,3,SR,-0.4,0.1,0.3548387096774194
271,15,2,8,3,SR,-0.4,0.1,0.3870967741935484
272,16,3,1,3,SR,-0.4,0.1,0.4838709677419355
273,17,3,2,3,SR,-0.4,0.1,0.5483870967741935
274,18,3,3,3,SR,-0.4,0.1,0.4838709677419355
275,19,3,4,3,SR,-0.4,0.1,0.5161290322580645
276,20,3,5,3,SR,-0.4,0.1,0.41935483870967744
277,21,3,6,3,SR,-0.4,0.1,0.3870967741935484
278,22,3,7,3,SR,-0.4,0.1,0.4838709677419355
279,23,3,8,3,SR,-0.4,0.1,0.5483870967741935
280,24,4,1,3,SR,-0.4,0.1,0.5161290322580645
281,25,4,2,3,SR,-0.4,0.1,0.6129032258064516
282,26,4,3,3,SR,-0.4,0.1,0.5161290322580645
283,27,4,4,3,SR,-0.4,0.1,0.4838709677419355
284,28,4,5,3,SR,-0.4,0.1,0.45161290322580644
285,29,4,6,3,SR,-0.4,0.1,0.41935483870967744
286,30,4,7,3,SR,-0.4,0.1,0.45161290322580644
287,31,4,8,3,SR,-0.4,0.1,0.4838709677419355
288,32,5,1,3,SR,-0.4,0.1,0.5806451612903226
289,33,5,2,3,SR,-0.4,0.1,0.6451612903225806
290,34,5,3,3,SR,-0.4,0.1,0.5806451612903226
291,35,5,4,3,SR,-0.4,0.1,0.6129032258064516
292,36,5,5,3,SR,-0.4,0.1,0.3548387096774194
293,37,5,6,3,SR,-0.4,0.1,0.41935483870967744
294,38,5,7,3,SR,-0.4,0.1,0.5806451612903226
295,39,5,8,3,SR,-0.4,0.1,0.5483870967741935
296,40,6,1,3,SR,-0.4,0.1,0.6451612903225806
297,41,6,2,3,SR,-0.4,0.1,0.6129032258064516
298,42,6,3,3,SR,-0.4,0.1,0.41935483870967744
299,43,6,4,3,SR,-0.4,0.1,0.4838709677419355
300,44,6,5,3,SR,-0.4,0.1,0.41935483870967744
301,45,6,6,3,SR,-0.4,0.1,0.6129032258064516
302,46,6,7,3,SR,-0.4,0.1,0.6129032258064516
303,47,6,8,3,SR,-0.4,0.1,0.5161290322580645
304,48,7,1,3,SR,-0.4,0.1,0.5483870967741935
305,49,7,2,3,SR,-0.4,0.1,0.6129032258064516
306,50,7,3,3,SR,-0.4,0.1,0.5483870967741935
307,51,7,4,3,SR,-0.4,0.1,0.5161290322580645
308,52,7,5,3,SR,-0.4,0.1,0.5483870967741935
309,53,7,6,3,SR,-0.4,0.1,0.6451612903225806
310,54,7,7,3,SR,-0.4,0.1,0.6451612903225806
311,55,7,8,3,SR,-0.4,0.1,0.6451612903225806
312,56,8,1,3,SR,-0.4,0.1,0.7096774193548387
313,57,8,2,3,SR,-0.4,0.1,0.6774193548387096
314,58,8,3,3,SR,-0.4,0.1,0.4838709677419355
315,59,8,4,3,SR,-0.4,0.1,0.5806451612903226
316,60,8,5,3,SR,-0.4,0.1,0.5806451612903226
317,61,8,6,3,SR,-0.4,0.1,0.45161290322580644
318,62,8,7,3,SR,-0.4,0.1,0.5806451612903226
319,63,8,8,3,SR,-0.4,0.1,0.5806451612903226
320,0,1,1,3,SR,-0.3,0.1,0.5483870967741935
321,1,1,2,3,SR,-0.3,0.1,0.41935483870967744
322,2,1,3,3,SR,-0.3,0.1,0.6129032258064516
323,3,1,4,3,SR,-0.3,0.1,0.6129032258064516
324,4,1,5,3,SR,-0.3,0.1,0.6129032258064516
325,5,1,6,3,SR,-0.3,0.1,0.6774193548387096
326,6,1,7,3,SR,-0.3,0.1,0.5483870967741935
327,7,1,8,3,SR,-0.3,0.1,0.41935483870967744
328,8,2,1,3,SR,-0.3,0.1,0.5806451612903226
329,9,2,2,3,SR,-0.3,0.1,0.41935483870967744
330,10,2,3,3,SR,-0.3,0.1,0.5161290322580645
331,11,2,4,3,SR,-0.3,0.1,0.5161290322580645
332,12,2,5,3,SR,-0.3,0.1,0.45161290322580644
333,13,2,6,3,SR,-0.3,0.1,0.5483870967741935
334,14,2,7,3,SR,-0.3,0.1,0.45161290322580644
335,15,2,8,3,SR,-0.3,0.1,0.5483870967741935
336,16,3,1,3,SR,-0.3,0.1,0.6451612903225806
337,17,3,2,3,SR,-0.3,0.1,0.5483870967741935
338,18,3,3,3,SR,-0.3,0.1,0.41935483870967744
339,19,3,4,3,SR,-0.3,0.1,0.4838709677419355
340,20,3,5,3,SR,-0.3,0.1,0.41935483870967744
341,21,3,6,3,SR,-0.3,0.1,0.5483870967741935
342,22,3,7,3,SR,-0.3,0.1,0.5161290322580645
343,23,3,8,3,SR,-0.3,0.1,0.6451612903225806
344,24,4,1,3,SR,-0.3,0.1,0.6451612903225806
345,25,4,2,3,SR,-0.3,0.1,0.6451612903225806
346,26,4,3,3,SR,-0.3,0.1,0.5161290322580645
347,27,4,4,3,SR,-0.3,0.1,0.5483870967741935
348,28,4,5,3,SR,-0.3,0.1,0.3870967741935484
349,29,4,6,3,SR,-0.3,0.1,0.45161290322580644
350,30,4,7,3,SR,-0.3,0.1,0.41935483870967744
351,31,4,8,3,SR,-0.3,0.1,0.5483870967741935
352,32,5,1,3,SR,-0.3,0.1,0.6451612903225806
353,33,5,2,3,SR,-0.3,0.1,0.5483870967741935
354,34,5,3,3,SR,-0.3,0.1,0.6129032258064516
355,35,5,4,3,SR,-0.3,0.1,0.6451612903225806
356,36,5,5,3,SR,-0.3,0.1,0.45161290322580644
357,37,5,6,3,SR,-0.3,0.1,0.45161290322580644
358,38,5,7,3,SR,-0.3,0.1,0.5161290322580645
359,39,5,8,3,SR,-0.3,0.1,0.6774193548387096
360,40,6,1,3,SR,-0.3,0.1,0.6129032258064516
361,41,6,2,3,SR,-0.3,0.1,0.5161290322580645
362,42,6,3,3,SR,-0.3,0.1,0.5483870967741935
363,43,6,4,3,SR,-0.3,0.1,0.5806451612903226
364,44,6,5,3,SR,-0.3,0.1,0.5161290322580645
365,45,6,6,3,SR,-0.3,0.1,0.41935483870967744
366,46,6,7,3,SR,-0.3,0.1,0.5161290322580645
367,47,6,8,3,SR,-0.3,0.1,0.6129032258064516
368,48,7,1,3,SR,-0.3,0.1,0.6774193548387096
369,49,7,2,3,SR,-0.3,0.1,0.3870967741935484
370,50,7,3,3,SR,-0.3,0.1,0.5806451612903226
371,51,7,4,3,SR,-0.3,0.1,0.6451612903225806
372,52,7,5,3,SR,-0.3,0.1,0.7096774193548387
373,53,7,6,3,SR,-0.3,0.1,0.4838709677419355
374,54,7,7,3,SR,-0.3,0.1,0.45161290322580644
375,55,7,8,3,SR,-0.3,0.1,0.4838709677419355
376,56,8,1,3,SR,-0.3,0.1,0.6774193548387096
377,57,8,2,3,SR,-0.3,0.1,0.6774193548387096
378,58,8,3,3,SR,-0.3,0.1,0.6451612903225806
379,59,8,4,3,SR,-0.3,0.1,0.6129032258064516
380,60,8,5,3,SR,-0.3,0.1,0.5806451612903226
381,61,8,6,3,SR,-0.3,0.1,0.5161290322580645
382,62,8,7,3,SR,-0.3,0.1,0.6129032258064516
383,63,8,8,3,SR,-0.3,0.1,0.5483870967741935
384,0,1,1,3,SR,-0.2,0.1,0.5161290322580645
385,1,1,2,3,SR,-0.2,0.1,0.41935483870967744
386,2,1,3,3,SR,-0.2,0.1,0.41935483870967744
387,3,1,4,3,SR,-0.2,0.1,0.5161290322580645
388,4,1,5,3,SR,-0.2,0.1,0.6129032258064516
389,5,1,6,3,SR,-0.2,0.1,0.6129032258064516
390,6,1,7,3,SR,-0.2,0.1,0.6451612903225806
391,7,1,8,3,SR,-0.2,0.1,0.5806451612903226
392,8,2,1,3,SR,-0.2,0.1,0.5483870967741935
393,9,2,2,3,SR,-0.2,0.1,0.5483870967741935
394,10,2,3,3,SR,-0.2,0.1,0.5483870967741935
395,11,2,4,3,SR,-0.2,0.1,0.45161290322580644
396,12,2,5,3,SR,-0.2,0.1,0.5161290322580645
397,13,2,6,3,SR,-0.2,0.1,0.6129032258064516
398,14,2,7,3,SR,-0.2,0.1,0.5483870967741935
399,15,2,8,3,SR,-0.2,0.1,0.6451612903225806
400,16,3,1,3,SR,-0.2,0.1,0.5806451612903226
401,17,3,2,3,SR,-0.2,0.1,0.5806451612903226
402,18,3,3,3,SR,-0.2,0.1,0.5806451612903226
403,19,3,4,3,SR,-0.2,0.1,0.5483870967741935
404,20,3,5,3,SR,-0.2,0.1,0.4838709677419355
405,21,3,6,3,SR,-0.2,0.1,0.6129032258064516
406,22,3,7,3,SR,-0.2,0.1,0.5806451612903226
407,23,3,8,3,SR,-0.2,0.1,0.5161290322580645
408,24,4,1,3,SR,-0.2,0.1,0.7096774193548387
409,25,4,2,3,SR,-0.2,0.1,0.6774193548387096
410,26,4,3,3,SR,-0.2,0.1,0.6129032258064516
411,27,4,4,3,SR,-0.2,0.1,0.5161290322580645
412,28,4,5,3,SR,-0.2,0.1,0.5483870967741935
413,29,4,6,3,SR,-0.2,0.1,0.4838709677419355
414,30,4,7,3,SR,-0.2,0.1,0.41935483870967744
415,31,4,8,3,SR,-0.2,0.1,0.6451612903225806
416,32,5,1,3,SR,-0.2,0.1,0.5483870967741935
417,33,5,2,3,SR,-0.2,0.1,0.6774193548387096
418,34,5,3,3,SR,-0.2,0.1,0.6129032258064516
419,35,5,4,3,SR,-0.2,0.1,0.5806451612903226
420,36,5,5,3,SR,-0.2,0.1,0.5161290322580645
421,37,5,6,3,SR,-0.2,0.1,0.5161290322580645
422,38,5,7,3,SR,-0.2,0.1,0.5161290322580645
423,39,5,8,3,SR,-0.2,0.1,0.6129032258064516
424,40,6,1,3,SR,-0.2,0.1,0.5483870967741935
425,41,6,2,3,SR,-0.2,0.1,0.5483870967741935
426,42,6,3,3,SR,-0.2,0.1,0.6129032258064516
427,43,6,4,3,SR,-0.2,0.1,0.4838709677419355
428,44,6,5,3,SR,-0.2,0.1,0.7419354838709677
429,45,6,6,3,SR,-0.2,0.1,0.5483870967741935
430,46,6,7,3,SR,-0.2,0.1,0.5483870967741935
431,47,6,8,3,SR,-0.2,0.1,0.5806451612903226
432,48,7,1,3,SR,-0.2,0.1,0.6774193548387096
433,49,7,2,3,SR,-0.2,0.1,0.5161290322580645
434,50,7,3,3,SR,-0.2,0.1,0.6451612903225806
435,51,7,4,3,SR,-0.2,0.1,0.5161290322580645
436,52,7,5,3,SR,-0.2,0.1,0.6129032258064516
437,53,7,6,3,SR,-0.2,0.1,0.4838709677419355
438,54,7,7,3,SR,-0.2,0.1,0.5483870967741935
439,55,7,8,3,SR,-0.2,0.1,0.5483870967741935
440,56,8,1,3,SR,-0.2,0.1,0.7741935483870968
441,57,8,2,3,SR,-0.2,0.1,0.6774193548387096
442,58,8,3,3,SR,-0.2,0.1,0.6451612903225806
443,59,8,4,3,SR,-0.2,0.1,0.5161290322580645
444,60,8,5,3,SR,-0.2,0.1,0.6129032258064516
445,61,8,6,3,SR,-0.2,0.1,0.4838709677419355
446,62,8,7,3,SR,-0.2,0.1,0.4838709677419355
447,63,8,8,3,SR,-0.2,0.1,0.41935483870967744
448,0,1,1,3,SR,-0.1,0.1,0.5161290322580645
