,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
112,48,7,1,3,SR,-0.7,0.1,0.3
113,49,7,2,3,SR,-0.7,0.1,0.4
114,50,7,3,3,SR,-0.7,0.1,0.23333333333333334
115,51,7,4,3,SR,-0.7,0.1,0.36666666666666664
116,52,7,5,3,SR,-0.7,0.1,0.26666666666666666
117,53,7,6,3,SR,-0.7,0.1,0.3
118,54,7,7,3,SR,-0.7,0.1,0.26666666666666666
119,55,7,8,3,SR,-0.7,0.1,0.2
120,56,8,1,3,SR,-0.7,0.1,0.1
121,57,8,2,3,SR,-0.7,0.1,0.16666666666666666
122,58,8,3,3,SR,-0.7,0.1,0.2
123,59,8,4,3,SR,-0.7,0.1,0.23333333333333334
124,60,8,5,3,SR,-0.7,0.1,0.36666666666666664
125,61,8,6,3,SR,-0.7,0.1,0.26666666666666666
126,62,8,7,3,SR,-0.7,0.1,0.36666666666666664
127,63,8,8,3,SR,-0.7,0.1,0.3333333333333333
128,0,1,1,3,SR,-0.6,0.1,0.36666666666666664
129,1,1,2,3,SR,-0.6,0.1,0.5
130,2,1,3,3,SR,-0.6,0.1,0.3333333333333333
131,3,1,4,3,SR,-0.6,0.1,0.2
132,4,1,5,3,SR,-0.6,0.1,0.23333333333333334
133,5,1,6,3,SR,-0.6,0.1,0.26666666666666666
134,6,1,7,3,SR,-0.6,0.1,0.4666666666666667
135,7,1,8,3,SR,-0.6,0.1,0.4666666666666667
136,8,2,1,3,SR,-0.6,0.1,0.3333333333333333
137,9,2,2,3,SR,-0.6,0.1,0.43333333333333335
138,10,2,3,3,SR,-0.6,0.1,0.26666666666666666
139,11,2,4,3,SR,-0.6,0.1,0.3
140,12,2,5,3,SR,-0.6,0.1,0.23333333333333334
141,13,2,6,3,SR,-0.6,0.1,0.26666666666666666
142,14,2,7,3,SR,-0.6,0.1,0.3333333333333333
143,15,2,8,3,SR,-0.6,0.1,0.3333333333333333
144,16,3,1,3,SR,-0.6,0.1,0.3
145,17,3,2,3,SR,-0.6,0.1,0.26666666666666666
146,18,3,3,3,SR,-0.6,0.1,0.3
147,19,3,4,3,SR,-0.6,0.1,0.2
148,20,3,5,3,SR,-0.6,0.1,0.16666666666666666
149,21,3,6,3,SR,-0.6,0.1,0.2
150,22,3,7,3,SR,-0.6,0.1,0.26666666666666666
151,23,3,8,3,SR,-0.6,0.1,0.3333333333333333
152,24,4,1,3,SR,-0.6,0.1,0.3333333333333333
153,25,4,2,3,SR,-0.6,0.1,0.26666666666666666
154,26,4,3,3,SR,-0.6,0.1,0.26666666666666666
155,27,4,4,3,SR,-0.6,0.1,0.3333333333333333
156,28,4,5,3,SR,-0.6,0.1,0.26666666666666666
157,29,4,6,3,SR,-0.6,0.1,0.1
158,30,4,7,3,SR,-0.6,0.1,0.2
159,31,4,8,3,SR,-0.6,0.1,0.16666666666666666
160,32,5,1,3,SR,-0.6,0.1,0.2
161,33,5,2,3,SR,-0.6,0.1,0.2
162,34,5,3,3,SR,-0.6,0.1,0.16666666666666666
163,35,5,4,3,SR,-0.6,0.1,0.26666666666666666
164,36,5,5,3,SR,-0.6,0.1,0.26666666666666666
165,37,5,6,3,SR,-0.6,0.1,0.23333333333333334
166,38,5,7,3,SR,-0.6,0.1,0.2
167,39,5,8,3,SR,-0.6,0.1,0.36666666666666664
168,40,6,1,3,SR,-0.6,0.1,0.23333333333333334
169,41,6,2,3,SR,-0.6,0.1,0.2
170,42,6,3,3,SR,-0.6,0.1,0.23333333333333334
171,43,6,4,3,SR,-0.6,0.1,0.23333333333333334
172,44,6,5,3,SR,-0.6,0.1,0.3333333333333333
173,45,6,6,3,SR,-0.6,0.1,0.2
174,46,6,7,3,SR,-0.6,0.1,0.2
175,47,6,8,3,SR,-0.6,0.1,0.26666666666666666
176,48,7,1,3,SR,-0.6,0.1,0.3
177,49,7,2,3,SR,-0.6,0.1,0.16666666666666666
178,50,7,3,3,SR,-0.6,0.1,0.16666666666666666
179,51,7,4,3,SR,-0.6,0.1,0.2
180,52,7,5,3,SR,-0.6,0.1,0.4
181,53,7,6,3,SR,-0.6,0.1,0.3
182,54,7,7,3,SR,-0.6,0.1,0.3
183,55,7,8,3,SR,-0.6,0.1,0.36666666666666664
184,56,8,1,3,SR,-0.6,0.1,0.1
185,57,8,2,3,SR,-0.6,0.1,0.16666666666666666
186,58,8,3,3,SR,-0.6,0.1,0.2
187,59,8,4,3,SR,-0.6,0.1,0.3333333333333333
188,60,8,5,3,SR,-0.6,0.1,0.16666666666666666
189,61,8,6,3,SR,-0.6,0.1,0.26666666666666666
190,62,8,7,3,SR,-0.6,0.1,0.23333333333333334
191,63,8,8,3,SR,-0.6,0.1,0.16666666666666666
192,0,1,1,3,SR,-0.5,0.1,0.26666666666666666
193,1,1,2,3,SR,-0.5,0.1,0.43333333333333335
194,2,1,3,3,SR,-0.5,0.1,0.23333333333333334
195,3,1,4,3,SR,-0.5,0.1,0.4
196,4,1,5,3,SR,-0.5,0.1,0.3333333333333333
197,5,1,6,3,SR,-0.5,0.1,0.23333333333333334
198,6,1,7,3,SR,-0.5,0.1,0.3333333333333333
199,7,1,8,3,SR,-0.5,0.1,0.36666666666666664
200,8,2,1,3,SR,-0.5,0.1,0.4666666666666667
201,9,2,2,3,SR,-0.5,0.1,0.3
202,10,2,3,3,SR,-0.5,0.1,0.3333333333333333
203,11,2,4,3,SR,-0.5,0.1,0.3
204,12,2,5,3,SR,-0.5,0.1,0.36666666666666664
205,13,2,6,3,SR,-0.5,0.1,0.23333333333333334
206,14,2,7,3,SR,-0.5,0.1,0.5666666666666667
207,15,2,8,3,SR,-0.5,0.1,0.4666666666666667
208,16,3,1,3,SR,-0.5,0.1,0.3
209,17,3,2,3,SR,-0.5,0.1,0.3
210,18,3,3,3,SR,-0.5,0.1,0.26666666666666666
211,19,3,4,3,SR,-0.5,0.1,0.3
212,20,3,5,3,SR,-0.5,0.1,0.3
213,21,3,6,3,SR,-0.5,0.1,0.26666666666666666
214,22,3,7,3,SR,-0.5,0.1,0.4666666666666667
215,23,3,8,3,SR,-0.5,0.1,0.5
216,24,4,1,3,SR,-0.5,0.1,0.16666666666666666
217,25,4,2,3,SR,-0.5,0.1,0.2
218,26,4,3,3,SR,-0.5,0.1,0.2
219,27,4,4,3,SR,-0.5,0.1,0.23333333333333334
220,28,4,5,3,SR,-0.5,0.1,0.06666666666666667
221,29,4,6,3,SR,-0.5,0.1,0.26666666666666666
222,30,4,7,3,SR,-0.5,0.1,0.36666666666666664
223,31,4,8,3,SR,-0.5,0.1,0.4
224,32,5,1,3,SR,-0.5,0.1,0.3
225,33,5,2,3,SR,-0.5,0.1,0.3333333333333333
226,34,5,3,3,SR,-0.5,0.1,0.23333333333333334
227,35,5,4,3,SR,-0.5,0.1,0.2
228,36,5,5,3,SR,-0.5,0.1,0.1
229,37,5,6,3,SR,-0.5,0.1,0.16666666666666666
230,38,5,7,3,SR,-0.5,0.1,0.26666666666666666
231,39,5,8,3,SR,-0.5,0.1,0.3
232,40,6,1,3,SR,-0.5,0.1,0.4
233,41,6,2,3,SR,-0.5,0.1,0.43333333333333335
234,42,6,3,3,SR,-0.5,0.1,0.23333333333333334
235,43,6,4,3,SR,-0.5,0.1,0.23333333333333334
236,44,6,5,3,SR,-0.5,0.1,0.1
237,45,6,6,3,SR,-0.5,0.1,0.23333333333333334
238,46,6,7,3,SR,-0.5,0.1,0.26666666666666666
239,47,6,8,3,SR,-0.5,0.1,0.2
240,48,7,1,3,SR,-0.5,0.1,0.3333333333333333
241,49,7,2,3,SR,-0.5,0.1,0.4666666666666667
242,50,7,3,3,SR,-0.5,0.1,0.3
243,51,7,4,3,SR,-0.5,0.1,0.26666666666666666
244,52,7,5,3,SR,-0.5,0.1,0.36666666666666664
245,53,7,6,3,SR,-0.5,0.1,0.26666666666666666
246,54,7,7,3,SR,-0.5,0.1,0.26666666666666666
247,55,7,8,3,SR,-0.5,0.1,0.2
248,56,8,1,3,SR,-0.5,0.1,0.36666666666666664
249,57,8,2,3,SR,-0.5,0.1,0.5
250,58,8,3,3,SR,-0.5,0.1,0.4666666666666667
251,59,8,4,3,SR,-0.5,0.1,0.5
252,60,8,5,3,SR,-0.5,0.1,0.3333333333333333
253,61,8,6,3,SR,-0.5,0.1,0.26666666666666666
254,62,8,7,3,SR,-0.5,0.1,0.26666666666666666
255,63,8,8,3,SR,-0.5,0.1,0.16666666666666666
256,0,1,1,3,SR,-0.4,0.1,0.26666666666666666
257,1,1,2,3,SR,-0.4,0.1,0.36666666666666664
258,2,1,3,3,SR,-0.4,0.1,0.4
259,3,1,4,3,SR,-0.4,0.1,0.4666666666666667
260,4,1,5,3,SR,-0.4,0.1,0.4
261,5,1,6,3,SR,-0.4,0.1,0.36666666666666664
262,6,1,7,3,SR,-0.4,0.1,0.36666666666666664
263,7,1,8,3,SR,-0.4,0.1,0.4
264,8,2,1,3,SR,-0.4,0.1,0.5333333333333333
265,9,2,2,3,SR,-0.4,0.1,0.26666666666666666
266,10,2,3,3,SR,-0.4,0.1,0.3333333333333333
267,11,2,4,3,SR,-0.4,0.1,0.43333333333333335
268,12,2,5,3,SR,-0.4,0.1,0.4
269,13,2,6,3,SR,-0.4,0.1,0.4666666666666667
270,14,2,7,3,SR,-0.4,0.1,0.3333333333333333
271,15,2,8,3,SR,-0.4,0.1,0.4
272,16,3,1,3,SR,-0.4,0.1,0.3333333333333333
273,17,3,2,3,SR,-0.4,0.1,0.23333333333333334
274,18,3,3,3,SR,-0.4,0.1,0.13333333333333333
275,19,3,4,3,SR,-0.4,0.1,0.4
276,20,3,5,3,SR,-0.4,0.1,0.43333333333333335
277,21,3,6,3,SR,-0.4,0.1,0.3
278,22,3,7,3,SR,-0.4,0.1,0.3
279,23,3,8,3,SR,-0.4,0.1,0.5
280,24,4,1,3,SR,-0.4,0.1,0.2
281,25,4,2,3,SR,-0.4,0.1,0.26666666666666666
282,26,4,3,3,SR,-0.4,0.1,0.13333333333333333
283,27,4,4,3,SR,-0.4,0.1,0.4
284,28,4,5,3,SR,-0.4,0.1,0.3333333333333333
285,29,4,6,3,SR,-0.4,0.1,0.5
286,30,4,7,3,SR,-0.4,0.1,0.43333333333333335
287,31,4,8,3,SR,-0.4,0.1,0.43333333333333335
288,32,5,1,3,SR,-0.4,0.1,0.3
289,33,5,2,3,SR,-0.4,0.1,0.43333333333333335
290,34,5,3,3,SR,-0.4,0.1,0.2
291,35,5,4,3,SR,-0.4,0.1,0.3333333333333333
292,36,5,5,3,SR,-0.4,0.1,0.3333333333333333
293,37,5,6,3,SR,-0.4,0.1,0.43333333333333335
294,38,5,7,3,SR,-0.4,0.1,0.36666666666666664
295,39,5,8,3,SR,-0.4,0.1,0.4
296,40,6,1,3,SR,-0.4,0.1,0.3
297,41,6,2,3,SR,-0.4,0.1,0.16666666666666666
298,42,6,3,3,SR,-0.4,0.1,0.16666666666666666
299,43,6,4,3,SR,-0.4,0.1,0.16666666666666666
300,44,6,5,3,SR,-0.4,0.1,0.3333333333333333
301,45,6,6,3,SR,-0.4,0.1,0.43333333333333335
302,46,6,7,3,SR,-0.4,0.1,0.36666666666666664
303,47,6,8,3,SR,-0.4,0.1,0.3333333333333333
304,48,7,1,3,SR,-0.4,0.1,0.26666666666666666
305,49,7,2,3,SR,-0.4,0.1,0.13333333333333333
306,50,7,3,3,SR,-0.4,0.1,0.13333333333333333
307,51,7,4,3,SR,-0.4,0.1,0.06666666666666667
308,52,7,5,3,SR,-0.4,0.1,0.26666666666666666
309,53,7,6,3,SR,-0.4,0.1,0.3333333333333333
310,54,7,7,3,SR,-0.4,0.1,0.36666666666666664
311,55,7,8,3,SR,-0.4,0.1,0.23333333333333334
312,56,8,1,3,SR,-0.4,0.1,0.23333333333333334
313,57,8,2,3,SR,-0.4,0.1,0.16666666666666666
314,58,8,3,3,SR,-0.4,0.1,0.16666666666666666
315,59,8,4,3,SR,-0.4,0.1,0.06666666666666667
316,60,8,5,3,SR,-0.4,0.1,0.3333333333333333
317,61,8,6,3,SR,-0.4,0.1,0.4
318,62,8,7,3,SR,-0.4,0.1,0.3
319,63,8,8,3,SR,-0.4,0.1,0.2
320,0,1,1,3,SR,-0.3,0.1,0.5333333333333333
321,1,1,2,3,SR,-0.3,0.1,0.5333333333333333
322,2,1,3,3,SR,-0.3,0.1,0.26666666666666666
323,3,1,4,3,SR,-0.3,0.1,0.3
324,4,1,5,3,SR,-0.3,0.1,0.3
325,5,1,6,3,SR,-0.3,0.1,0.4
326,6,1,7,3,SR,-0.3,0.1,0.23333333333333334
327,7,1,8,3,SR,-0.3,0.1,0.6
328,8,2,1,3,SR,-0.3,0.1,0.4
329,9,2,2,3,SR,-0.3,0.1,0.3333333333333333
330,10,2,3,3,SR,-0.3,0.1,0.36666666666666664
331,11,2,4,3,SR,-0.3,0.1,0.4
332,12,2,5,3,SR,-0.3,0.1,0.43333333333333335
333,13,2,6,3,SR,-0.3,0.1,0.4666666666666667
334,14,2,7,3,SR,-0.3,0.1,0.2
335,15,2,8,3,SR,-0.3,0.1,0.5333333333333333
336,16,3,1,3,SR,-0.3,0.1,0.4
337,17,3,2,3,SR,-0.3,0.1,0.3333333333333333
338,18,3,3,3,SR,-0.3,0.1,0.23333333333333334
339,19,3,4,3,SR,-0.3,0.1,0.5
340,20,3,5,3,SR,-0.3,0.1,0.6
341,21,3,6,3,SR,-0.3,0.1,0.43333333333333335
342,22,3,7,3,SR,-0.3,0.1,0.3333333333333333
343,23,3,8,3,SR,-0.3,0.1,0.36666666666666664
344,24,4,1,3,SR,-0.3,0.1,0.23333333333333334
345,25,4,2,3,SR,-0.3,0.1,0.2
346,26,4,3,3,SR,-0.3,0.1,0.23333333333333334
347,27,4,4,3,SR,-0.3,0.1,0.2
348,28,4,5,3,SR,-0.3,0.1,0.36666666666666664
349,29,4,6,3,SR,-0.3,0.1,0.3333333333333333
350,30,4,7,3,SR,-0.3,0.1,0.3333333333333333
351,31,4,8,3,SR,-0.3,0.1,0.2
352,32,5,1,3,SR,-0.3,0.1,0.2
353,33,5,2,3,SR,-0.3,0.1,0.1
354,34,5,3,3,SR,-0.3,0.1,0.06666666666666667
355,35,5,4,3,SR,-0.3,0.1,0.23333333333333334
356,36,5,5,3,SR,-0.3,0.1,0.2
357,37,5,6,3,SR,-0.3,0.1,0.3
358,38,5,7,3,SR,-0.3,0.1,0.13333333333333333
359,39,5,8,3,SR,-0.3,0.1,0.2
360,40,6,1,3,SR,-0.3,0.1,0.23333333333333334
361,41,6,2,3,SR,-0.3,0.1,0.23333333333333334
362,42,6,3,3,SR,-0.3,0.1,0.1
363,43,6,4,3,SR,-0.3,0.1,0.2
364,44,6,5,3,SR,-0.3,0.1,0.26666666666666666
365,45,6,6,3,SR,-0.3,0.1,0.4
366,46,6,7,3,SR,-0.3,0.1,0.26666666666666666
367,47,6,8,3,SR,-0.3,0.1,0.2
368,48,7,1,3,SR,-0.3,0.1,0.3
369,49,7,2,3,SR,-0.3,0.1,0.23333333333333334
370,50,7,3,3,SR,-0.3,0.1,0.3
371,51,7,4,3,SR,-0.3,0.1,0.23333333333333334
372,52,7,5,3,SR,-0.3,0.1,0.3333333333333333
373,53,7,6,3,SR,-0.3,0.1,0.43333333333333335
374,54,7,7,3,SR,-0.3,0.1,0.26666666666666666
375,55,7,8,3,SR,-0.3,0.1,0.3
376,56,8,1,3,SR,-0.3,0.1,0.3
377,57,8,2,3,SR,-0.3,0.1,0.16666666666666666
378,58,8,3,3,SR,-0.3,0.1,0.23333333333333334
379,59,8,4,3,SR,-0.3,0.1,0.36666666666666664
380,60,8,5,3,SR,-0.3,0.1,0.4
381,61,8,6,3,SR,-0.3,0.1,0.43333333333333335
382,62,8,7,3,SR,-0.3,0.1,0.36666666666666664
383,63,8,8,3,SR,-0.3,0.1,0.3
384,0,1,1,3,SR,-0.2,0.1,0.4
385,1,1,2,3,SR,-0.2,0.1,0.43333333333333335
386,2,1,3,3,SR,-0.2,0.1,0.3333333333333333
387,3,1,4,3,SR,-0.2,0.1,0.26666666666666666
388,4,1,5,3,SR,-0.2,0.1,0.4
389,5,1,6,3,SR,-0.2,0.1,0.4666666666666667
390,6,1,7,3,SR,-0.2,0.1,0.5
391,7,1,8,3,SR,-0.2,0.1,0.5
392,8,2,1,3,SR,-0.2,0.1,0.4
393,9,2,2,3,SR,-0.2,0.1,0.36666666666666664
394,10,2,3,3,SR,-0.2,0.1,0.3333333333333333
395,11,2,4,3,SR,-0.2,0.1,0.3
396,12,2,5,3,SR,-0.2,0.1,0.43333333333333335
397,13,2,6,3,SR,-0.2,0.1,0.4
398,14,2,7,3,SR,-0.2,0.1,0.5333333333333333
399,15,2,8,3,SR,-0.2,0.1,0.43333333333333335
400,16,3,1,3,SR,-0.2,0.1,0.23333333333333334
401,17,3,2,3,SR,-0.2,0.1,0.43333333333333335
402,18,3,3,3,SR,-0.2,0.1,0.16666666666666666
403,19,3,4,3,SR,-0.2,0.1,0.3333333333333333
404,20,3,5,3,SR,-0.2,0.1,0.3333333333333333
405,21,3,6,3,SR,-0.2,0.1,0.36666666666666664
406,22,3,7,3,SR,-0.2,0.1,0.36666666666666664
407,23,3,8,3,SR,-0.2,0.1,0.4
408,24,4,1,3,SR,-0.2,0.1,0.3
409,25,4,2,3,SR,-0.2,0.1,0.16666666666666666
410,26,4,3,3,SR,-0.2,0.1,0.16666666666666666
411,27,4,4,3,SR,-0.2,0.1,0.13333333333333333
412,28,4,5,3,SR,-0.2,0.1,0.23333333333333334
413,29,4,6,3,SR,-0.2,0.1,0.36666666666666664
414,30,4,7,3,SR,-0.2,0.1,0.3
415,31,4,8,3,SR,-0.2,0.1,0.3333333333333333
416,32,5,1,3,SR,-0.2,0.1,0.16666666666666666
417,33,5,2,3,SR,-0.2,0.1,0.23333333333333334
418,34,5,3,3,SR,-0.2,0.1,0.26666666666666666
419,35,5,4,3,SR,-0.2,0.1,0.23333333333333334
420,36,5,5,3,SR,-0.2,0.1,0.16666666666666666
421,37,5,6,3,SR,-0.2,0.1,0.16666666666666666
422,38,5,7,3,SR,-0.2,0.1,0.3
423,39,5,8,3,SR,-0.2,0.1,0.3333333333333333
424,40,6,1,3,SR,-0.2,0.1,0.2
425,41,6,2,3,SR,-0.2,0.1,0.3333333333333333
426,42,6,3,3,SR,-0.2,0.1,0.3
427,43,6,4,3,SR,-0.2,0.1,0.2
428,44,6,5,3,SR,-0.2,0.1,0.26666666666666666
429,45,6,6,3,SR,-0.2,0.1,0.3333333333333333
430,46,6,7,3,SR,-0.2,0.1,0.36666666666666664
431,47,6,8,3,SR,-0.2,0.1,0.36666666666666664
432,48,7,1,3,SR,-0.2,0.1,0.3333333333333333
433,49,7,2,3,SR,-0.2,0.1,0.16666666666666666
434,50,7,3,3,SR,-0.2,0.1,0.2
435,51,7,4,3,SR,-0.2,0.1,0.26666666666666666
436,52,7,5,3,SR,-0.2,0.1,0.4
437,53,7,6,3,SR,-0.2,0.1,0.43333333333333335
438,54,7,7,3,SR,-0.2,0.1,0.4666666666666667
439,55,7,8,3,SR,-0.2,0.1,0.36666666666666664
440,56,8,1,3,SR,-0.2,0.1,0.23333333333333334
441,57,8,2,3,SR,-0.2,0.1,0.2
442,58,8,3,3,SR,-0.2,0.1,0.26666666666666666
443,59,8,4,3,SR,-0.2,0.1,0.36666666666666664
444,60,8,5,3,SR,-0.2,0.1,0.5
445,61,8,6,3,SR,-0.2,0.1,0.5333333333333333
446,62,8,7,3,SR,-0.2,0.1,0.4666666666666667
447,63,8,8,3,SR,-0.2,0.1,0.3333333333333333
448,0,1,1,3,SR,-0.1,0.1,0.4
449,1,1,2,3,SR,-0.1,0.1,0.5
450,2,1,3,3,SR,-0.1,0.1,0.36666666666666664
451,3,1,4,3,SR,-0.1,0.1,0.4666666666666667
452,4,1,5,3,SR,-0.1,0.1,0.4666666666666667
453,5,1,6,3,SR,-0.1,0.1,0.5666666666666667
454,6,1,7,3,SR,-0.1,0.1,0.4666666666666667
455,7,1,8,3,SR,-0.1,0.1,0.5666666666666667
456,8,2,1,3,SR,-0.1,0.1,0.4666666666666667
457,9,2,2,3,SR,-0.1,0.1,0.5
458,10,2,3,3,SR,-0.1,0.1,0.4
459,11,2,4,3,SR,-0.1,0.1,0.4
460,12,2,5,3,SR,-0.1,0.1,0.5333333333333333
461,13,2,6,3,SR,-0.1,0.1,0.5
462,14,2,7,3,SR,-0.1,0.1,0.4
463,15,2,8,3,SR,-0.1,0.1,0.4666666666666667
464,16,3,1,3,SR,-0.1,0.1,0.36666666666666664
465,17,3,2,3,SR,-0.1,0.1,0.3
466,18,3,3,3,SR,-0.1,0.1,0.26666666666666666
467,19,3,4,3,SR,-0.1,0.1,0.4666666666666667
468,20,3,5,3,SR,-0.1,0.1,0.43333333333333335
469,21,3,6,3,SR,-0.1,0.1,0.5
470,22,3,7,3,SR,-0.1,0.1,0.4666666666666667
471,23,3,8,3,SR,-0.1,0.1,0.43333333333333335
472,24,4,1,3,SR,-0.1,0.1,0.3
473,25,4,2,3,SR,-0.1,0.1,0.2
