,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
189,61,8,6,3,SR,-0.6,0.1,0.6333333333333333
190,62,8,7,3,SR,-0.6,0.1,0.6333333333333333
191,63,8,8,3,SR,-0.6,0.1,0.5333333333333333
192,0,1,1,3,SR,-0.5,0.1,0.9666666666666667
193,1,1,2,3,SR,-0.5,0.1,0.9
194,2,1,3,3,SR,-0.5,0.1,0.8
195,3,1,4,3,SR,-0.5,0.1,0.7666666666666667
196,4,1,5,3,SR,-0.5,0.1,0.7333333333333333
197,5,1,6,3,SR,-0.5,0.1,0.8333333333333334
198,6,1,7,3,SR,-0.5,0.1,0.9
199,7,1,8,3,SR,-0.5,0.1,0.7333333333333333
200,8,2,1,3,SR,-0.5,0.1,0.9333333333333333
201,9,2,2,3,SR,-0.5,0.1,0.9
202,10,2,3,3,SR,-0.5,0.1,0.8
203,11,2,4,3,SR,-0.5,0.1,0.6666666666666666
204,12,2,5,3,SR,-0.5,0.1,0.7666666666666667
205,13,2,6,3,SR,-0.5,0.1,0.7666666666666667
206,14,2,7,3,SR,-0.5,0.1,0.9
207,15,2,8,3,SR,-0.5,0.1,0.8333333333333334
208,16,3,1,3,SR,-0.5,0.1,0.8
209,17,3,2,3,SR,-0.5,0.1,0.8333333333333334
210,18,3,3,3,SR,-0.5,0.1,0.6666666666666666
211,19,3,4,3,SR,-0.5,0.1,0.8
212,20,3,5,3,SR,-0.5,0.1,0.6333333333333333
213,21,3,6,3,SR,-0.5,0.1,0.6333333333333333
214,22,3,7,3,SR,-0.5,0.1,0.8
215,23,3,8,3,SR,-0.5,0.1,0.8
216,24,4,1,3,SR,-0.5,0.1,0.5666666666666667
217,25,4,2,3,SR,-0.5,0.1,0.5
218,26,4,3,3,SR,-0.5,0.1,0.5333333333333333
219,27,4,4,3,SR,-0.5,0.1,0.5333333333333333
220,28,4,5,3,SR,-0.5,0.1,0.5
221,29,4,6,3,SR,-0.5,0.1,0.7333333333333333
222,30,4,7,3,SR,-0.5,0.1,0.6666666666666666
223,31,4,8,3,SR,-0.5,0.1,0.5666666666666667
224,32,5,1,3,SR,-0.5,0.1,0.5333333333333333
225,33,5,2,3,SR,-0.5,0.1,0.5666666666666667
226,34,5,3,3,SR,-0.5,0.1,0.6333333333333333
227,35,5,4,3,SR,-0.5,0.1,0.5333333333333333
228,36,5,5,3,SR,-0.5,0.1,0.43333333333333335
229,37,5,6,3,SR,-0.5,0.1,0.5333333333333333
230,38,5,7,3,SR,-0.5,0.1,0.7
231,39,5,8,3,SR,-0.5,0.1,0.6
232,40,6,1,3,SR,-0.5,0.1,0.8
233,41,6,2,3,SR,-0.5,0.1,0.8
234,42,6,3,3,SR,-0.5,0.1,0.6
235,43,6,4,3,SR,-0.5,0.1,0.5333333333333333
236,44,6,5,3,SR,-0.5,0.1,0.6666666666666666
237,45,6,6,3,SR,-0.5,0.1,0.7333333333333333
238,46,6,7,3,SR,-0.5,0.1,0.6666666666666666
239,47,6,8,3,SR,-0.5,0.1,0.4666666666666667
240,48,7,1,3,SR,-0.5,0.1,0.6666666666666666
241,49,7,2,3,SR,-0.5,0.1,0.8
242,50,7,3,3,SR,-0.5,0.1,0.5666666666666667
243,51,7,4,3,SR,-0.5,0.1,0.5
244,52,7,5,3,SR,-0.5,0.1,0.8
245,53,7,6,3,SR,-0.5,0.1,0.7
246,54,7,7,3,SR,-0.5,0.1,0.6333333333333333
